userAlias,userLocation,formattedDateAndTime,voteCount,id,userIdentifier,hasProfilePicture,voteRating,dateCreated,message
StillTruth,"Notacitizen, United Kingdom",2 hours ago,15,1215078571,1689422303289841,False,15,2023-11-20T10:57:33.229Z,She should try a uk court. They pick a winner before anyone gives evidence on a whimattendance does not matter. IT SHOULD BE ON EVIDENCE anyway. Not what she wears and how beggy she is
HardworkingNurse,"Chicago, United States",2 hours ago,38,1215078403,1481987781834646,False,38,2023-11-20T10:56:34.216Z,Spare change to her 300 million. 
Gazza3,"Sydney, Austria",2 hours ago,37,1215078373,1695598147481502,False,-21,2023-11-20T10:56:22.346Z,i would throw it out of court in exchange for some d irty dancing in my chambers..
TiredEnglishMan,"North, United Kingdom",2 hours ago,24,1215078361,1659883244748252,False,24,2023-11-20T10:56:19.698Z,"She has learnt her lesson, now living in Miami which has zero, yes zero income tax and 7% vat.  Imagine how nice that would be!"
Mario Reus,"vienna, Austria",2 hours ago,12,1215078447,1356341065009343,False,12,2023-11-20T10:56:46.487Z,wow thats why messi is there
Papero,"Paperino, Italy",2 hours ago,20,1215078335,1565191869158061,False,2,2023-11-20T10:56:06.675Z,How sad.  She is a philanthropist.  Should lock up a few politicians before you even accuse her of wrongdoing.
Bestows,"Non, United Kingdom",2 hours ago,5,1215078913,1593610932070711,False,5,2023-11-20T10:59:35.765Z,Not very charitable taking money away from the country you are residing in though is it! We all have to pay taxes and so should she.
jeffglosuk,"Gloucester, United Kingdom",2 hours ago,2,1215078985,1460224334751454,False,2,2023-11-20T11:00:04.294Z,Can afford to be when u don't pay any tax.
Rumple Stinkton,"XX, United Kingdom",2 hours ago,16,1215078275,1476111426446727,False,16,2023-11-20T10:55:37.849Z,"Her hips do in fact, lie. "
Susan Green,"Madrid, Spain",2 hours ago,11,1215078271,1375085041638992,False,9,2023-11-20T10:55:36.954Z,"I would like to clarify that Shakira paid in full her due taxes after receiving a requirement from the Spanish Tax Agency (AEAT) for unpaid taxes. However, according to Spanish Tax Law, she was given a hefty fine of 12 million euro and also was prosecuted because the due amount was above 300000 euro. Shakira has just reached an agreement with the Tax Agency on the fine and the criminal prosecution. She will have to pay a reduced fine of 7 million euro and her jail sentence will be suspended.   "
BruceLee74,"Channel Islands, Jersey",2 hours ago,22,1215078247,1358074706241232,False,20,2023-11-20T10:55:26.111Z,"She is apparently worth 300 million USD. So, why avoid paying tax and stating she is innocent.  Those hips obviously do lie."
Terrorantula,"mooton, United Kingdom",2 hours ago,14,1215078241,1431074824561051,False,-4,2023-11-20T10:55:22.469Z,"A mum that cares at last, obviously she was innocent.... Do you think she knows how to avoid paying tax herself? No she will pay a whole team to manage her money."
GeorgeMAN,"Manchester, United Kingdom",2 hours ago,16,1215078211,1471048783815845,False,16,2023-11-20T10:55:12.660Z,"If that was the tax, how much money she made! Wow!"
Nmini71,"Norfolk, United Kingdom",2 hours ago,24,1215078195,1597917803582372,False,22,2023-11-20T10:55:09.885Z,"One of many ways used by rich people to become even richer. Tax bills are for you and me, not the entitled and self indulgent super rich."
Big Sal 12,"Swindon, United Kingdom",2 hours ago,23,1215078141,1580193678066381,False,21,2023-11-20T10:54:46.703Z,Its alright for some people innit.  You and I would be locked up and the key thrown away !
sugarplum,france,2 hours ago,22,1215078139,4190494,False,22,2023-11-20T10:54:46.351Z,"Wow. Sorry for ""draining your energy, time, and tranquillity""...how about you go about your business properly, pay your taxes like every other person, instead of engaging some taxexpert to help you avoid paying it."
ob,"Thatcher Country, United Kingdom",2 hours ago,26,1215078039,1495317216846834,False,22,2023-11-20T10:54:05.821Z,Move to the UK. The government make sure ordinary people pay for the rich people's welfare benefits 
royalist911,"stockholm, Sweden",2 hours ago,28,1215077943,1700477302343071,False,16,2023-11-20T10:53:29.115Z,The word GUILTY should be tattooed on her forehead. Who pays 17M euro (dodged tax) + 7.3M euro (fine) if they were innocent? Her hips don't lie...lol
LadyGrinningSoul101,"Durham, United Kingdom",2 hours ago,2,1215078917,1697637900271322,False,2,2023-11-20T10:59:37.802Z,Who pays 12M to someone they've never met? 
Try to be good,"Broadmoor, United Kingdom",2 hours ago,10,1215077871,1611612928159472,False,8,2023-11-20T10:53:08.463Z,Shakira Shakira ;-(
VoyagerVI,"London, United Kingdom",2 hours ago,14,1215077841,4088197,False,12,2023-11-20T10:52:58.532Z,Money talks ..... and solves everything ?? 
Only_common_sense,"Europe, United Kingdom",2 hours ago,11,1215077829,1616330611895622,False,7,2023-11-20T10:52:54.950Z,"Global superstar: for what - ladies football, TV weather girl, soap opera walk-on?  We should be told."
paddy1290,"London, United Kingdom",2 hours ago,60,1215077665,1368055927854582,False,48,2023-11-20T10:51:54.368Z,She is small fry.  Go after the billionaires who pay nothing.
LadyGrinningSoul101,"Durham, United Kingdom",2 hours ago,40,1215077637,1697637900271322,False,14,2023-11-20T10:51:43.218Z,The late Queen and Charles also named in the Paradise Papers. Fortunately - they are the establishment so nothing to see here. Doffs cap.
english lost boy,"london, United Kingdom",2 hours ago,3,1215079003,2413250,False,-1,2023-11-20T11:00:09.712Z,"What does being named in a document written by somebody else have to do with anything. You could be named,"
LadyGrinningSoul101,"Durham, United Kingdom",2 hours ago,1,1215130599,1697637900271322,False,1,2023-11-20T11:11:41.536Z,I couldn't be named because I don't avoid tax by moving it off shore?  I don't not contribute to the British infrastructure and support services. 
orange1234,"Liverpool, United Kingdom",2 hours ago,32,1215077617,3678852,False,18,2023-11-20T10:51:38.208Z,When wll the Royal family pay up? They were found to stash away more then her.
robloxgamer05,"California, United States",2 hours ago,39,1215077577,1698379231606592,False,-25,2023-11-20T10:51:24.209Z,"She didn't deserve to be arrested in the first place, wish queen Shakira would step on me fr"
Freeliva,"Freedonia, United States",2 hours ago,8,1215131229,1697056427389102,False,6,2023-11-20T11:15:41.516Z,So you believe only poor people belong arrested or in prison or paying taxes? You Democrats make me ill!
robloxgamer05,"California, United States",2 hours ago,4,1215132179,1698379231606592,False,-2,2023-11-20T11:21:55.657Z,@Freeliva of course not a lot of poor people are disadvantaged min orities who get unfairly profiled by the police it's just that Shakira didn't even do any crime except being 2sxee and shouldn't have had to pay anything
GarethT5,"Pembroke, United Kingdom",2 hours ago,17,1215077547,1595597926532991,False,15,2023-11-20T10:51:16.731Z,My God that is a lot....until you search how much she's worth...WOW!  
DM123456780,"London, United Kingdom",2 hours ago,4,1215077487,1670969004527262,False,2,2023-11-20T10:50:57.302Z,?
DaReader,"London, United Kingdom",2 hours ago,21,1215077465,1643301700257011,False,11,2023-11-20T10:50:47.451Z,She's so cringe
usa,"chicago, United States",2 hours ago,41,1215077437,1392167510716153,False,29,2023-11-20T10:50:40.395Z,you are not innocent- you are a tax cheat
Tony Duffy,"Ste Rose Du lac, Canada",2 hours ago,26,1215077407,1582987208039762,False,18,2023-11-20T10:50:30.434Z,"Spain is now losing billions in Tax's from high earners that have left and fled Spain to avoid the new  Spanish inquisition, the very same way all top earners left the UK in the 60's and 70's , stupid ,stupid , stupid, Spanish Government."
Germany-is-best,"Berlin, Germany",2 hours ago,21,1215077333,1655118728681771,False,21,2023-11-20T10:50:01.418Z,Yet if you are a sub contractor caught out owing a few thousand pounds the authorities would not think twice about giving you a two year prison sentence.
VoyagerVI,"London, United Kingdom",2 hours ago,9,1215078013,4088197,False,7,2023-11-20T10:53:52.923Z,Or a Politician ...... get 'elevated' to the Lords to continue the sucking of the lifeblood out of the population ?
Davido42,"Wigan_Lancs, United Kingdom",2 hours ago,36,1215077283,6468186,False,30,2023-11-20T10:49:44.662Z,"She pays 21.5m to stay out of jail and has the temerity to say ""I'm innocent "". You couldn't make it up."
guerillaGang ,"london, United Kingdom",2 hours ago,11,1215077837,1362325361014722,False,3,2023-11-20T10:52:57.040Z,Sometimes paying is better than wasting more years of your life on a bs case
Figs.,"London, United Kingdom",2 hours ago,21,1215077279,1700225284994451,False,11,2023-11-20T10:49:44.311Z,They should have locked her up just for being annoying. 
Bohring,"Lyndhurst, United Kingdom",2 hours ago,22,1215077241,1574766553942182,False,16,2023-11-20T10:49:29.311Z,Why should she avoid jail just because she is rich!
Allergic to BS,"Paris Frankfurt Milan, Germany",2 hours ago,21,1215077231,5183021,False,11,2023-11-20T10:49:26.592Z,What a disappointment she has become.
Saharalady,"Bexhill on sea, United Kingdom",2 hours ago,18,1215077205,1607343013184442,False,18,2023-11-20T10:49:19.837Z,"Surely she had accountants and staff who would have taken care of her finances, tax etc."
Rolexant,"Glasgow, United Kingdom",2 hours ago,8,1215077133,1677532235445861,False,8,2023-11-20T10:48:48.166Z,"couldnt have describe this ""talent"" better myself."
Kenneth7473,"London, United Kingdom",2 hours ago,48,1215077091,1700390157975911,False,-22,2023-11-20T10:48:27.538Z,Shakira has bought joy to the hearts of billions with her music. Her hips literally don't lie. 
Freeliva,"Freedonia, United States",2 hours ago,4,1215131329,1697056427389102,False,2,2023-11-20T11:16:19.243Z,Thank you I need a Bleeping SIDE SPLITTING LAUGH! lol
Sambucas,"Merchant City, United Kingdom",2 hours ago,21,1215077065,1639509951560092,False,19,2023-11-20T10:48:17.794Z,Money talks
Fun and Blames,"England, United Kingdom",2 hours ago,12,1215077047,1652880294991861,False,6,2023-11-20T10:48:12.795Z,Should have been put under house arrest at mine :)
magyar.csikos,"Szentistvan, Hungary",2 hours ago,31,1215077005,1667262779893141,False,21,2023-11-20T10:47:57.464Z,That is a lot of money for somebody who sings like a cat being strangled
bigfreeze,"Back of Beyond, United Kingdom",2 hours ago,27,1215076999,1671279134974382,False,25,2023-11-20T10:47:57.043Z,So innocent she's handing over MILLIONS to avoid jail or even a trial?  yeah okay
JuliaWulia,"East Riding , United Kingdom",2 hours ago,2,1215077273,1541885986394011,False,2,2023-11-20T10:49:41.482Z,It's been a week for it!
Tumbleweed,"Le Steppe-on-Sea., United Kingdom",2 hours ago,18,1215076859,5213931,True,14,2023-11-20T10:47:05.128Z,The Spanish authorities would never have pursued her if she did not owe the tax. I wish that I had to pay that amount of tax. 
mwric,"eastlyme, United States",2 hours ago,2,1215078311,1506579685714406,False,0,2023-11-20T10:55:53.921Z,No you don't. No matter how much you make when it is tax time it burns when you have to pay. 
picman,"Worcs, United Kingdom",2 hours ago,12,1215076851,4106402,False,6,2023-11-20T10:47:03.174Z,We need a Robin Hood.
heidi999,"London, United Kingdom",2 hours ago,2,1215078699,1526704978134262,False,0,2023-11-20T10:58:23.417Z,Work for your own money
Toni Moseley,"BIRMINGHAM, United Kingdom",2 hours ago,18,1215076817,1398683849612801,False,16,2023-11-20T10:46:48.006Z,I'm sure if she was innocent her children wouldn't care about the trial. 
Sleutered,"Sheepridge, United Kingdom",2 hours ago,4,1215076743,1664447616316211,False,4,2023-11-20T10:46:22.103Z,Dineros hablan.
JX123,"Auckland, New Zealand",2 hours ago,36,1215076697,1694051072060581,False,26,2023-11-20T10:46:03.564Z,guilty as hell should've gone to prison 
Molly,"London, United Kingdom",2 hours ago,35,1215076533,1414996651199793,False,33,2023-11-20T10:45:17.039Z,Rich people problems 
paddy1290,"London, United Kingdom",2 hours ago,15,1215076755,1368055927854582,False,15,2023-11-20T10:46:28.084Z,Quite a few rich people make their own problems - like here
LoveLincolnshire,"Lincoln, United Kingdom",2 hours ago,7,1215077517,1690355843572321,False,7,2023-11-20T10:51:06.854Z,"Agree, I will never understand why these people who earn obscene money think it's ok not to pay tax, how much money do you need for goodness sake!"
Kykotsmovi,London,2 hours ago,7,1215076469,4434635,False,7,2023-11-20T10:44:57.771Z,Is it helpful to add the 'Global Superstar' label to one's name?  I remember we had a visit from Shakira in the office; but never before thought of using the tag !
An-t-woke,"Mars, Pitcairn",2 hours ago,118,1215076387,1638976824141112,False,104,2023-11-20T10:44:31.450Z,"If Joe Bloggs from terraced street lane fails to pay his 5k tax bill from last year, he will be threatened with prison time sharpish, no messing about. Yet again an A lister fails to pay a monumental amount of tax and avoids jail time. You don't pay 20 million euros in tax but avoid jail?? Wake up everyone. If you don't realise we are in a matrix system then you are all blind. The system is fixed to keep average people poor and the rich and elite live on a different plane where poor people rules do not apply. It shouldn't matter how expensive a lawyer is, the law should be the law. But it isn't it it! Wake up! Look at her smiling for the cameras like it's just a glamorous affair. She clearly isn't bothered is she! She should be walking out the courts sobbing like a baby because she is going to prison for 5 years with no parol or reduced time. Afterall she failed to pay a life changing amount of money in taxes. But no, she walks out all smiles because she couldn't care less."
Angry-Anderson.,"Ramsey Street., United Kingdom",2 hours ago,16,1215076305,1558855725772791,False,16,2023-11-20T10:44:05.796Z,It wasn't me Guv Honest !!!
Katy.P,"Southampton, United Kingdom",2 hours ago,35,1215076203,1560341301041552,False,29,2023-11-20T10:43:28.542Z,"I can't imagine ever having 15 million quid to start with, let alone having to pay that  amount in taxes! "
Doc52,"Newcastle upon Tyne, United Kingdom",2 hours ago,107,1215076171,1455179490660811,False,101,2023-11-20T10:43:19.904Z,Why do rich criminals rarely go to jail? Money talks!
paddy1290,"London, United Kingdom",2 hours ago,16,1215076113,1368055927854582,False,16,2023-11-20T10:43:06.050Z,Now what about the rest of the people named in those papers?
JustSaying_Ripley,"Derbyshire, United Kingdom",2 hours ago,33,1215076017,1387253094352913,False,19,2023-11-20T10:42:33.846Z,"I am fairly certain she did dodge paying huge sums of taxes and quite honestly, I don't blame her. Be honest, we all would if we could."
WestWitteringlife,"Chichester, United Kingdom",2 hours ago,9,1215076815,1631261846642491,False,3,2023-11-20T10:46:47.913Z,"You wouldn't say that if this was a man. He'd be a greedy weasel. We'll do is she I'm afraid, and you all fell for her 'woe is me' act when her boyfriend left her. Seems he did the right thing. Poor, deceitful Shakira........"
Tricky52,"Kent, United Kingdom",2 hours ago,55,1215075899,1684762070633982,False,-15,2023-11-20T10:42:07.056Z,"Guessing she needs the money for a bit of beauty treatment, or a lot looking at the state of her."
RxxM,"ClownWorld, United Kingdom",2 hours ago,24,1215075851,1698514959362632,False,22,2023-11-20T10:41:52.960Z,"While all of the politicians featured in the same papers ""did nothing wrong"" I'm sure. We're heading in the wrong direction, the c0rrup.tion is endemic and resident at the highest levels. A society where that is the ""normal"" is headed to failure, rotten at the core."
Lushcoke,"Beverly Hills, United States",2 hours ago,19,1215075739,1633383674602412,False,17,2023-11-20T10:41:04.273Z,"Stories like this have been around about Shakira forever. When she moved from her Miami home someone found trash bags of fan mail left behind and she claimed it was on accident. Another time when the American Idol executive Nigel asked her to meet the contestants and she didn't want to and he talked bad about her in the press she then tried to spin it like ""he told me to meet the kids"" those kids are some people that were older than me ( referring to the contestants)"
SJB111,"Tipton, United Kingdom",2 hours ago,20,1215075659,1687730940786321,False,16,2023-11-20T10:40:33.412Z,That's it. Blame the kids.
Skipper Penguin,"Victoria Land, Antarctica",2 hours ago,16,1215075621,1466826206857197,False,14,2023-11-20T10:40:23.221Z,Pays to have friends with benefits.
StillTruth,"Notacitizen, United Kingdom",2 hours ago,0,1215077459,1689422303289841,False,0,2023-11-20T10:50:45.716Z,You do not GET legal assistance in uk unless you are on specific benefits AND they allow you. An average person will be shocked to find the LAW or police will not actually cover them in the event of a crime. Unless you a extremely rich GOOD LUCK with a courtroom
BlondeViking,"Cornwall, United Kingdom",2 hours ago,42,1215075613,1570305872494402,False,36,2023-11-20T10:40:21.095Z,Earns 7 mill a year and balks at paying tax. Lock em up.
DontYouEven,"Ireland, Ireland",2 hours ago,37,1215075609,5847333,False,35,2023-11-20T10:40:19.686Z,How can the biggest accountancy firm mess up so badly for their client?
paddy1290,"London, United Kingdom",2 hours ago,20,1215076007,1368055927854582,False,18,2023-11-20T10:42:31.488Z,People with that much money aren't nave about where it goes.  They will have told her and her people.
Data eater,"Reality Land, United Kingdom",2 hours ago,43,1215075573,1453446379757462,False,33,2023-11-20T10:40:06.006Z,Just pay your taxes. How much money do you need?
StillTruth,"Notacitizen, United Kingdom",2 hours ago,6,1215077709,1689422303289841,False,4,2023-11-20T10:52:12.125Z,clearly you have never actually tried to claim for anything. You will get a big shock when you are a victim of serious crime.
Pickeverything,"Oslo, Monaco",2 hours ago,44,1215075543,1692611260282482,False,36,2023-11-20T10:39:55.322Z,The more money you have the more you want.
Cat,Switzerland,2 hours ago,10,1215076497,4677976,False,10,2023-11-20T10:45:06.334Z,Well if you dont have you also want.
mwric,"eastlyme, United States",2 hours ago,6,1215077759,1506579685714406,False,6,2023-11-20T10:52:29.544Z,"If you don't have, you certainly need. "
Sunflower 10,"Anywhere, United Kingdom",2 hours ago,19,1215075501,1621408182102012,False,1,2023-11-20T10:39:36.897Z,"If she had just ignored the Spanish tax authorities, what could they do? They can't extradite anyone from the US because America doesn't allow that. They reached a deal because they had to. I'm not sure why she bothered though, unless she was just fed up dealing with them."
Sunflower 10,"Anywhere, United Kingdom",2 hours ago,6,1215076583,1621408182102012,False,0,2023-11-20T10:45:33.415Z,America does not allow it's citizens to be extradited. The traffic is all one way. You can be extradited from the EU to America. That is a fact.
Ossie123,"Dublin, Ireland",2 hours ago,3,1215077647,1443349410363922,False,3,2023-11-20T10:51:46.977Z,Shakira isn't an American citizen. You can be extradited from the US to the EU. 
Sir Godfrey Snobb,"Windsor, United Kingdom",2 hours ago,16,1215075457,1666776606733202,False,8,2023-11-20T10:39:14.581Z,I'm more of a Showaddywaddy fan myself. 
PW92,"Sunny Lands, United Kingdom",2 hours ago,46,1215075437,1639171251743701,False,38,2023-11-20T10:38:59.671Z,"And if an ordinary pleb didn't pay 100k owed to the taxman, straight to prison do not pass go !!"
paul,this once great land,2 hours ago,39,1215075429,5588969,False,37,2023-11-20T10:38:56.431Z,Amazing how many celebs in Spain who owe TAX don't go to jail.
A Solid Englishman,"Tower of London, United Kingdom",2 hours ago,27,1215075397,1677403668703501,False,21,2023-11-20T10:38:43.956Z,"Don't we have a famous ""Non DOM"" living in Number 10 that could easily pay a 6 million surcharge?"
Judgement time,"Congleton, United Kingdom",2 hours ago,38,1215075281,1614250883958672,False,36,2023-11-20T10:38:04.739Z,So you can buy your way out of prison???
Donachies mullet,"Rochdale, United Kingdom",2 hours ago,12,1215075831,1511036327432187,False,12,2023-11-20T10:41:44.303Z,Always been the case
Skipper Penguin,"Victoria Land, Antarctica",2 hours ago,14,1215075953,1466826206857197,False,12,2023-11-20T10:42:15.369Z,Just ask Hunters dad. Only mere mortals get three years for possession of illegal firearms in the US. 
DM123456780,"London, United Kingdom",2 hours ago,20,1215075245,1670969004527262,False,20,2023-11-20T10:37:50.440Z,Ordinary Joe is not Shakira.
polecats,"England, United Kingdom",2 hours ago,26,1215075237,1697189092549682,False,22,2023-11-20T10:37:49.265Z,"One law for everyone, Shakira- remember!!"
Worral Doomed,"Brandy House Coffee St Burps, United Kingdom",2 hours ago,37,1215075193,1365463969587861,False,33,2023-11-20T10:37:39.519Z,"As an American socialite stated years ago ""We do not pay taxes! Only the little people pay taxes!""."
Majevepe,"New York, United States",2 hours ago,7,1215077011,1562608579413242,False,-3,2023-11-20T10:47:59.479Z,Absolutely rubbish.look it up and learn
expat in Cairo,"Cairo, Egypt",2 hours ago,30,1215075145,1607497865155361,False,22,2023-11-20T10:37:22.867Z,"If she were truly innocent, she would have clearly been able to have the case dismissed. She already lost in previous rulings. Now the mother claims she settled to spare her sons anguish- though she doesn't care about their well being as she trashes their dad publicly whenever given the chance. Then claims she's been unfairly targeted by the Spanish government after she gets a plea deal. Always someone else's issue and she's just the saintly one. What a self entitled mess."
newsflash82,"London, United Kingdom",2 hours ago,7,1215075635,1574074044481352,False,1,2023-11-20T10:40:25.404Z,her husband cheated on her umm hello?
expat in Cairo,"Cairo, Egypt",2 hours ago,1,1215131411,1607497865155361,False,1,2023-11-20T11:16:55.236Z,So do many others. There is a difference between having a bad break up and dissing them constantly in a public forum. That is incredibly damaging to the children.  Plus who knows what the truth is? She seems to have a distant hold on reality. Everything is done unto her and never does she have responsibility in the situation- like this tax imbroglio. I neither know or care about how her break up happened but he hasn't been the one running to the press constantly and has tried to be an active and responsible parent in spite of her behavior.
SandyBeagle1,"london, United Kingdom",2 hours ago,22,1215075087,1687177912151401,False,10,2023-11-20T10:36:56.757Z,What is that dreadful pink thing she is wearing.  Looks like a rubbish bin liner with those trousers.
Judgement time,"Congleton, United Kingdom",2 hours ago,7,1215075481,1614250883958672,False,5,2023-11-20T10:39:27.073Z,Now now put your claws back in!
Kenny67,"Earlston, United Kingdom",3 hours ago,21,1215075043,1362351239367041,False,13,2023-11-20T10:36:37.928Z,So a massive result for her ! She is 6 mill up 
BorisTheUseless,"London, United Kingdom",3 hours ago,15,1215075029,1688628158196001,False,15,2023-11-20T10:36:35.681Z,I doubt she fills out her own tax returns .... what punishment have her 'tax optimising' accountants received?
BorisTheUseless,"London, United Kingdom",2 hours ago,3,1215077245,1688628158196001,False,3,2023-11-20T10:49:30.295Z,@skip. I'm sure their fees comforted their trauma.
Shawn,London,2 hours ago,2,1215077595,5329787,False,2,2023-11-20T10:51:30.101Z,Accountants don't get the blame it's your responsibility to check it. Why do many celebrities go broke? Their Accountants steal from them and they trust them
polecats,"England, United Kingdom",3 hours ago,23,1215075021,1697189092549682,False,11,2023-11-20T10:36:34.839Z,Should be imprisoned just for her whinging singing voice!
brissles,bedford,3 hours ago,16,1215074987,4569302,False,2,2023-11-20T10:36:23.668Z,WHO ???
Buzz,"London, United Kingdom",2 hours ago,2,1215076277,5896284,False,0,2023-11-20T10:43:57.385Z,Are you actually having a laugh???
Anna W,"UK, United Kingdom",2 hours ago,1,1215077169,1400886184459303,False,-1,2023-11-20T10:49:03.308Z,"The article literally tells you, brissles. Reading not your strong point...?"
Welldoneeveryone,"Rochester, United Kingdom",3 hours ago,66,1215074927,1568101674033681,False,64,2023-11-20T10:36:01.908Z,She just paid more tax than Amazon does
The Mighty Biff,"London, United Kingdom",2 hours ago,3,1215093085,1524761212686431,False,-3,2023-11-20T11:00:18.478Z,It paid 781m in the UK in 2022-2023.
Welldoneeveryone,"Rochester, United Kingdom",2 hours ago,5,1215130663,1568101674033681,False,3,2023-11-20T11:12:04.398Z,"Mighty Biff, 781m on Amazon's turnover is insignificant compared what she had to pay on her earnings. "
Cristina L,"Barcelona, Spain",3 hours ago,35,1215074889,1693467038001832,False,33,2023-11-20T10:35:48.819Z,These rich people think that only the poor should be every penny the tax man wants.
Majevepe,"New York, United States",2 hours ago,4,1215077217,1562608579413242,False,0,2023-11-20T10:49:22.249Z,The poor do not pay taxes. Look up and learn. In USA
Befair13,"Hemel Hempstead, United Kingdom",3 hours ago,31,1215074875,1591524200377441,False,25,2023-11-20T10:35:44.808Z,Should not be allowed to pay to keep outside prison. Unfair to most of us that could not afford to do so. One law for the rich and another for the people who make others rich!
GillBridge,"Sunderland, United Kingdom",3 hours ago,21,1215074867,1438182897269602,False,21,2023-11-20T10:35:42.307Z,Money buys justice!
polecats,"England, United Kingdom",3 hours ago,12,1215074857,1697189092549682,False,12,2023-11-20T10:35:37.473Z,Throw her in the dungeons.
beaumecs,"Sedona, United States",3 hours ago,14,1215074851,1357949997289161,False,14,2023-11-20T10:35:35.511Z,Such a fine example for her children and followers..sarc
backaswewere,"Abu Dhabi, UAE",3 hours ago,26,1215074775,1639312184998392,False,26,2023-11-20T10:35:13.387Z,"You're going to go to prison, but if you're rich enough and stump up the dosh then we can bend the rules."
BakerBoy,"st helens, United Kingdom",3 hours ago,30,1215074731,1388612180983471,True,26,2023-11-20T10:34:58.063Z,"Aka she was caught out so is agreeing to pay so save face, absolutely nothing to do with her children"
doc spoons,"Anytown, France",3 hours ago,6,1215074709,1390036065796833,False,6,2023-11-20T10:34:49.300Z,What more is there to say?
Janedoe49,"Leicester, United Kingdom",3 hours ago,34,1215074691,1442075462786473,False,22,2023-11-20T10:34:41.190Z,"Should go to jail. Just because you are rich, why should you get away with it"
Bradleys Belly Flop,"Las Vegas, United Kingdom",3 hours ago,35,1215074681,1697842887701421,False,-15,2023-11-20T10:34:37.083Z,Why is she not wearing a face mask? Just because your famous doesn't make you excempt!!
Freeliva,"Freedonia, United States",2 hours ago,2,1215131503,1697056427389102,False,2,2023-11-20T11:17:32.825Z,Excempt.....no wonder you Democrats in Vegas vote Joe Biden....very unedited 
JoshRipley,"Metropolis, United Kingdom",3 hours ago,6,1215074669,1660470803487742,False,2,2023-11-20T10:34:35.047Z,The Spanish don't like paying their taxes.....
Mr Snuggly,"Kent, United Kingdom",3 hours ago,33,1215074667,1625701855329331,False,29,2023-11-20T10:34:34.654Z,"If I rob a bank and get caught, can I give the money back without going to jail? Just asking."
Emily1848,"Birmingham, United Kingdom",3 hours ago,40,1215074587,1596598840433282,False,38,2023-11-20T10:34:08.163Z,"Without the fame the decision would have been different. Sadly, the Elites do enjoy privileges and lives of excess that the rest of us don't have, but often ultimately fund."
Sancus,"Chipping upon Thames, United Kingdom",3 hours ago,27,1215074569,3232753,False,25,2023-11-20T10:34:03.503Z,The law is only for the poor wherever you come me from.
chippy saint,"Evesham, United Kingdom",3 hours ago,26,1215074515,1404162060826443,False,20,2023-11-20T10:33:48.838Z,"She claims she's innocent after admitting the offences in court. If that's the case, why didn't she contest it? Seems to me that she got off lightly so she should at least have the good grace to say nothing."
UrWifeMyKid Returns,"dorchester, United Kingdom",3 hours ago,20,1215074493,1536350729815511,False,20,2023-11-20T10:33:44.415Z,I would assume the fault lays with the accountant and her naivety? Still though you don't pay if your innocent.
Funkyboy,"Liverpool, United Kingdom",3 hours ago,19,1215074461,1481563272533876,False,17,2023-11-20T10:33:32.504Z,Different rules for the rich 
cm,southampton,3 hours ago,16,1215074441,5526143,False,16,2023-11-20T10:33:25.294Z,It's a shame the U.K. authorities don't seem as keen to prosecute
BLDA,"dunedin, New Zealand",3 hours ago,7,1215074407,4048185,False,5,2023-11-20T10:33:13.474Z,How does someone like her get into this situation?
Malta94myholiday,"Newcastle upon Tyne, United Kingdom",3 hours ago,4,1215074625,1448546853356271,False,4,2023-11-20T10:34:25.131Z,Mooooooooney Greeeeeeeed
Gee4blue,"Ni, United Kingdom",3 hours ago,8,1215074337,1628534917785282,False,8,2023-11-20T10:32:49.653Z,"Wow, how do these people function??"
gaelswed,"gothenburg, Ireland",3 hours ago,13,1215074307,1471945559505417,False,5,2023-11-20T10:32:39.597Z,decent singer but global superstar?
Bryce - a taxpayer,"Southampton, United Kingdom",3 hours ago,13,1215074203,4326605,False,-9,2023-11-20T10:32:01.070Z,ANOTHER INNCOCENT PERSON PAYING MILLIONS & MILLIONS OF POUNDS...
polecats,"England, United Kingdom",3 hours ago,5,1215074727,1697189092549682,False,5,2023-11-20T10:34:56.767Z,Yet pleads guilty!
Bikerz,"Okingham, United Kingdom",3 hours ago,11,1215074201,4547280,False,11,2023-11-20T10:32:00.207Z,"Taxira, Taxira!"
Mactav,"Inverurie Aberdeenshire, United Kingdom",3 hours ago,32,1215074153,1399573739598871,False,28,2023-11-20T10:31:40.619Z,What a joke!! She should have to pay back what she owes!!! Us the public have to pay tax whether we like it or not. Just because she has money & is famous she gets a wee slap over the knuckles 
Jontra,"Liverpool, United Kingdom",3 hours ago,38,1215074131,1478339924991377,False,36,2023-11-20T10:31:35.151Z,Wow ....! the power of money   Should have been jailed and pay the money.
My UK Is No More,"Rochford, United Kingdom",3 hours ago,72,1215074105,1691492399397702,False,70,2023-11-20T10:31:26.072Z,Paid up to avoid upset for the children - more likely paid up so her children didn't have to go to visit her in prison. 
waddy196699,"lancashire, United Kingdom",3 hours ago,27,1215074089,2708439,False,27,2023-11-20T10:31:22.604Z,Can i have half my tax back please 
mrs law,tunbridge wells,3 hours ago,12,1215074037,5732809,False,12,2023-11-20T10:31:06.970Z,"UK learn ,this is the route to tax avoiders!"
Mattredmen,"Uk, United Kingdom",3 hours ago,23,1215073989,1690564146730811,False,23,2023-11-20T10:30:51.694Z,The privilege of avoiding jail .... 
